,Date created,Tweet_ID,Tweet_text,clean_tweet,,Labels
340,24-07-2020 06:59,1.29E+18,"Ladies, did you know you can get texts to remind you to check your breasts. I have just signed up. Please do the sa… https://t.co/4LPfCkyDeo","Ladies, did you know you can get texts to remind you to check your breasts. I have just signed up. Please do the sa… https://t.co/4LPfCkyDeo",,-
341,24-07-2020 06:59,1.29E+18,RT @mmpadellan: This boob can barely drink a glass of water with one hand. Think he's going to risk throwing the first pitch at Yankee Stad…,RT This boob can barely drink a glass of water with one hand. Think he's going to risk throwing the first pitch at Yankee Stad…,,-
342,24-07-2020 06:59,1.29E+18,@LUSTPUPPlE i’m broke so i request 50 cents per boob and we have a deAl,i’m broke so i request 50 cents per boob and we have a deAl,,-
343,24-07-2020 06:59,1.29E+18,it's absolutely hilarious to me how both of my roommates can't help but stare at the boob print on my wall in utter… https://t.co/2wudKTqoCk,it's absolutely hilarious to me how both of my roommates can't help but stare at the boob print on my wall in utter… https://t.co/2wudKTqoCk,,-
344,24-07-2020 06:57,1.29E+18,"RT @rickburin: PG Wodehouse – Thank You, Jeeves
12A Wodehouse – Jeeves Briefly Sees a Boob
15 Wodehouse – Jeeves 2: Judgment Day
18 Wodehou…","RT PG Wodehouse – Thank You, Jeeves 12A Wodehouse – Jeeves Briefly Sees a Boob 15 Wodehouse – Jeeves 2: Judgment Day 18 Wodehou…",,-
345,24-07-2020 06:57,1.29E+18,RT @mmpadellan: This boob can barely drink a glass of water with one hand. Think he's going to risk throwing the first pitch at Yankee Stad…,RT This boob can barely drink a glass of water with one hand. Think he's going to risk throwing the first pitch at Yankee Stad…,,-
346,24-07-2020 06:57,1.29E+18,@gunner_x49 Wonder if the roles were reversed and there was light banter about boob size.,Wonder if the roles were reversed and there was light banter about boob size.,,-
347,24-07-2020 06:57,1.29E+18,@LunaAmofficial1 Wow very sexy girl you are and nice boob you got there,Wow very sexy girl you are and nice boob you got there,,-
348,24-07-2020 06:56,1.29E+18,RT @amore_orless: as a socialist it’s so annoying to me when someone has a lot of boob and i have none,RT as a socialist it’s so annoying to me when someone has a lot of boob and i have none,,-
349,24-07-2020 06:56,1.29E+18,RT @mmpadellan: This boob can barely drink a glass of water with one hand. Think he's going to risk throwing the first pitch at Yankee Stad…,RT This boob can barely drink a glass of water with one hand. Think he's going to risk throwing the first pitch at Yankee Stad…,,-
350,24-07-2020 06:56,1.29E+18,"She blocked me. I feel special.
She got mad because I called her out on her boob job. And that’s what she got. A li… https://t.co/hcfrg8BBbp",She blocked me. I feel special. She got mad because I called her out on her boob job. And that’s what she got. A li… https://t.co/hcfrg8BBbp,,-
351,24-07-2020 06:55,1.29E+18,RT @babySdiaries: Manifesting a great boob job I don’t have to pay for 🙏,RT Manifesting a great boob job I don’t have to pay for 🙏,,-
352,24-07-2020 06:55,1.29E+18,RT @amore_orless: as a socialist it’s so annoying to me when someone has a lot of boob and i have none,RT as a socialist it’s so annoying to me when someone has a lot of boob and i have none,,-
353,24-07-2020 06:55,1.29E+18,"Anyone to take care of me? 🤫 

#_hello_siri_ #asshole #masturbation #roleplay #bigboobs #boob",Anyone to take care of me? 🤫 #_hello_siri_ #asshole #masturbation #roleplay #bigboobs #boob,,-
354,24-07-2020 06:54,1.29E+18,RT @amore_orless: as a socialist it’s so annoying to me when someone has a lot of boob and i have none,RT as a socialist it’s so annoying to me when someone has a lot of boob and i have none,,-
355,24-07-2020 06:54,1.29E+18,RT @mmpadellan: This boob can barely drink a glass of water with one hand. Think he's going to risk throwing the first pitch at Yankee Stad…,RT This boob can barely drink a glass of water with one hand. Think he's going to risk throwing the first pitch at Yankee Stad…,,-
356,24-07-2020 06:54,1.29E+18,@calicogirlfrend no problem boob dylan,no problem boob dylan,,-
357,24-07-2020 06:53,1.29E+18,RT @amore_orless: as a socialist it’s so annoying to me when someone has a lot of boob and i have none,RT as a socialist it’s so annoying to me when someone has a lot of boob and i have none,,-
358,24-07-2020 06:53,1.29E+18,RT @mmpadellan: This boob can barely drink a glass of water with one hand. Think he's going to risk throwing the first pitch at Yankee Stad…,RT This boob can barely drink a glass of water with one hand. Think he's going to risk throwing the first pitch at Yankee Stad…,,-
359,24-07-2020 06:53,1.29E+18,RT @ECWDivaFrancine: Boob sweat is real ya’ll!,RT Boob sweat is real ya’ll!,,-
360,24-07-2020 06:53,1.29E+18,@lululuobo SAME I wanted boob window shirt :(,SAME I wanted boob window shirt :(,,-
361,24-07-2020 06:52,1.29E+18,RT @mmpadellan: This boob can barely drink a glass of water with one hand. Think he's going to risk throwing the first pitch at Yankee Stad…,RT This boob can barely drink a glass of water with one hand. Think he's going to risk throwing the first pitch at Yankee Stad…,,-
362,24-07-2020 06:52,1.29E+18,"RT @rickburin: PG Wodehouse – Thank You, Jeeves
12A Wodehouse – Jeeves Briefly Sees a Boob
15 Wodehouse – Jeeves 2: Judgment Day
18 Wodehou…","RT PG Wodehouse – Thank You, Jeeves 12A Wodehouse – Jeeves Briefly Sees a Boob 15 Wodehouse – Jeeves 2: Judgment Day 18 Wodehou…",,-
363,24-07-2020 06:52,1.29E+18,RT @TheHaloworkshop: Boob split o3o #nsfw https://t.co/uvsr9tZ0HG,RT Boob split o3o #nsfw https://t.co/uvsr9tZ0HG,,-
364,24-07-2020 06:51,1.29E+18,RT @mmpadellan: This boob can barely drink a glass of water with one hand. Think he's going to risk throwing the first pitch at Yankee Stad…,RT This boob can barely drink a glass of water with one hand. Think he's going to risk throwing the first pitch at Yankee Stad…,,-
365,24-07-2020 06:50,1.29E+18,Discovered the blessings of boob tape. What is a bra,Discovered the blessings of boob tape. What is a bra,,-
366,24-07-2020 06:50,1.29E+18,RT @mmpadellan: This boob can barely drink a glass of water with one hand. Think he's going to risk throwing the first pitch at Yankee Stad…,RT This boob can barely drink a glass of water with one hand. Think he's going to risk throwing the first pitch at Yankee Stad…,,-
367,24-07-2020 06:49,1.29E+18,@DevOlympian @Ninapieta An expert boob carrier,An expert boob carrier,,+
368,24-07-2020 06:48,1.29E+18,RT @mmpadellan: This boob can barely drink a glass of water with one hand. Think he's going to risk throwing the first pitch at Yankee Stad…,RT This boob can barely drink a glass of water with one hand. Think he's going to risk throwing the first pitch at Yankee Stad…,,-
369,24-07-2020 06:48,1.29E+18,"RT @FEAR0FCHANGE: cupping her boob while you are cuddling is so underrated. nothing sexual, just... warm.","RT cupping her boob while you are cuddling is so underrated. nothing sexual, just... warm.",,-
370,24-07-2020 06:48,1.29E+18,RT @amore_orless: as a socialist it’s so annoying to me when someone has a lot of boob and i have none,RT as a socialist it’s so annoying to me when someone has a lot of boob and i have none,,-
371,24-07-2020 06:48,1.29E+18,RT @TheIdiotTax: Recognising the tireless efforts of insecure 24 year olds saving up for their first boob job by mercilessly tormenting scu…,RT Recognising the tireless efforts of insecure 24 year olds saving up for their first boob job by mercilessly tormenting scu…,,-
372,24-07-2020 06:48,1.29E+18,@COOLSKELETO mostly because Boob puns are way too funny,mostly because Boob puns are way too funny,,-
373,24-07-2020 06:47,1.29E+18,RT @mmpadellan: This boob can barely drink a glass of water with one hand. Think he's going to risk throwing the first pitch at Yankee Stad…,RT This boob can barely drink a glass of water with one hand. Think he's going to risk throwing the first pitch at Yankee Stad…,,-
374,24-07-2020 06:47,1.29E+18,RT @amore_orless: as a socialist it’s so annoying to me when someone has a lot of boob and i have none,RT as a socialist it’s so annoying to me when someone has a lot of boob and i have none,,-
375,24-07-2020 06:47,1.29E+18,I do b likin Side boob https://t.co/WNk7YLlbeP,I do b likin Side boob https://t.co/WNk7YLlbeP,,-
376,24-07-2020 06:47,1.29E+18,My #clip - HD Agent Titiana and the Bionic Boob Assassination Technique just sold! https://t.co/Z7qGQSPch5… https://t.co/CzP5d6Odmr,My #clip - HD Agent Titiana and the Bionic Boob Assassination Technique just sold! https://t.co/Z7qGQSPch5… https://t.co/CzP5d6Odmr,,-
377,24-07-2020 06:46,1.29E+18,RT @mmpadellan: This boob can barely drink a glass of water with one hand. Think he's going to risk throwing the first pitch at Yankee Stad…,RT This boob can barely drink a glass of water with one hand. Think he's going to risk throwing the first pitch at Yankee Stad…,,-
378,24-07-2020 06:45,1.29E+18,Real question for girls... how y’all be scratching your boob when it’s itchy cuz you know it kinda be sensitive and… https://t.co/jiGpoALnJ4,Real question for girls... how y’all be scratching your boob when it’s itchy cuz you know it kinda be sensitive and… https://t.co/jiGpoALnJ4,,-
379,24-07-2020 06:45,1.29E+18,@furrymoran boob,boob,,-
380,24-07-2020 06:44,1.29E+18,RT @amore_orless: as a socialist it’s so annoying to me when someone has a lot of boob and i have none,RT as a socialist it’s so annoying to me when someone has a lot of boob and i have none,,-
381,24-07-2020 06:43,1.29E+18,@slav_bootleg @Thesegajorn @NathanMcalum @PlagueBrought @Elecflare @pkdaku okay let me lay it out for you. if youre… https://t.co/rbo5GU1KLQ,okay let me lay it out for you. if youre… https://t.co/rbo5GU1KLQ,,-
382,24-07-2020 06:43,1.29E+18,@kenmako_ // boob 😔,// boob 😔,,-
383,24-07-2020 06:43,1.29E+18,taylor swift boob lover??!?!?,taylor swift boob lover??!?!?,,-
384,24-07-2020 06:42,1.29E+18,"You big. You was boobs, you! boobs you! boobs","You big. You was boobs, you! boobs you! boobs",,-
385,24-07-2020 06:42,1.29E+18,"RT @rickburin: PG Wodehouse – Thank You, Jeeves
12A Wodehouse – Jeeves Briefly Sees a Boob
15 Wodehouse – Jeeves 2: Judgment Day
18 Wodehou…","RT PG Wodehouse – Thank You, Jeeves 12A Wodehouse – Jeeves Briefly Sees a Boob 15 Wodehouse – Jeeves 2: Judgment Day 18 Wodehou…",,-
386,24-07-2020 06:42,1.29E+18,self-care is reaching under your shirt and firmly gripping your own boob,self-care is reaching under your shirt and firmly gripping your own boob,,-
387,24-07-2020 06:42,1.29E+18,RT @amore_orless: as a socialist it’s so annoying to me when someone has a lot of boob and i have none,RT as a socialist it’s so annoying to me when someone has a lot of boob and i have none,,
388,24-07-2020 06:42,1.29E+18,RT @mmpadellan: This boob can barely drink a glass of water with one hand. Think he's going to risk throwing the first pitch at Yankee Stad…,RT This boob can barely drink a glass of water with one hand. Think he's going to risk throwing the first pitch at Yankee Stad…,,
389,24-07-2020 06:41,1.29E+18,RT @mmpadellan: This boob can barely drink a glass of water with one hand. Think he's going to risk throwing the first pitch at Yankee Stad…,RT This boob can barely drink a glass of water with one hand. Think he's going to risk throwing the first pitch at Yankee Stad…,,
390,24-07-2020 06:41,1.29E+18,@dm_me_ur_drugs Man I’ve seen some bad boob jobs. It’s debatable.,Man I’ve seen some bad boob jobs. It’s debatable.,,
391,24-07-2020 06:41,1.29E+18,my sister just elbowed my boob i refuse to sit in a car w her for 6 hours,my sister just elbowed my boob i refuse to sit in a car w her for 6 hours,,
392,24-07-2020 07:01,1.29E+18,RT @juliacbbee: do u ever look at ur clothes and realize some of your clothes are from over 10 years ago? like i am 25 why do i still have…,RT do u ever look at ur clothes and realize some of your clothes are from over 10 years ago? like i am 25 why do i still have…,,
393,24-07-2020 07:01,1.29E+18,Lmao. Just remembered pastor/bro oyemade telling precilla 'my dear o wo bra',Lmao. Just remembered pastor/bro oyemade telling precilla 'my dear o wo bra',,
394,24-07-2020 07:01,1.29E+18,RT @_Jahss: Baggy shirt and no bra is soo underrated.,RT Baggy shirt and no bra is soo underrated.,,
395,24-07-2020 07:01,1.29E+18,"RT @_1realjay: Bra almost caught me lackin, almost ate that mf wrong 🤦🏾‍♂️ https://t.co/uA6tVJ0Ppz","RT Bra almost caught me lackin, almost ate that mf wrong 🤦🏾‍♂️ https://t.co/uA6tVJ0Ppz",,
396,24-07-2020 07:01,1.29E+18,@Nunbutfactsss @snyyred @fbgwayne Bra just stfu,Bra just stfu,,
397,24-07-2020 07:00,1.29E+18,"RT @issaashlyn2: i refuse to wear a bra SOOOO if u see my nipples, mind ur business😒","RT i refuse to wear a bra SOOOO if u see my nipples, mind ur business😒",,
398,24-07-2020 07:00,1.29E+18,"RT @JovanaShirley: Wearing a white shirt with writing on the front, no bra:

Me: Can you see my boobs through this? 
10-year-old daughter:…","RT Wearing a white shirt with writing on the front, no bra: Me: Can you see my boobs through this? 10-year-old daughter:…",,
399,24-07-2020 07:00,1.29E+18,@polnareffs_bra I know some things,I know some things,,
400,24-07-2020 06:59,1.29E+18,"RT @issaashlyn2: i refuse to wear a bra SOOOO if u see my nipples, mind ur business😒","RT i refuse to wear a bra SOOOO if u see my nipples, mind ur business😒",,
401,24-07-2020 06:59,1.29E+18,@polnareffs_bra LETS FUCKING GOOOO https://t.co/4u2WgLXfZb,LETS FUCKING GOOOO https://t.co/4u2WgLXfZb,,
402,24-07-2020 06:59,1.29E+18,"RT @lanerodrigs1979: Joke:

What did the bra say to the Cowboy hat?

You go on a head, i'll give these two a lift. 

😂","RT Joke: What did the bra say to the Cowboy hat? You go on a head, i'll give these two a lift. 😂",,
403,24-07-2020 06:59,1.29E+18,@jetev3ux ew bra not a flex,ew bra not a flex,,
404,24-07-2020 06:57,1.29E+18,RT @lan_rizardon: I keep thinking about this...Dragons put on their pants like putting on a bra https://t.co/XOQfn6t7f7,RT I keep thinking about this...Dragons put on their pants like putting on a bra https://t.co/XOQfn6t7f7,,
405,24-07-2020 06:57,1.29E+18,@cadamgaga my bra... what you said here...🙏🏾🙏🏾🙏🏾 https://t.co/OkGRhqRu6t,my bra... what you said here...🙏🏾🙏🏾🙏🏾 https://t.co/OkGRhqRu6t,,
406,24-07-2020 06:57,1.29E+18,RT @LovessyouuLaryy: Ten is wearing a bra,RT Ten is wearing a bra,,
407,24-07-2020 06:56,1.29E+18,RT @JordynnRea: No bra and pierced titties... the perfect combo,RT No bra and pierced titties... the perfect combo,,
408,24-07-2020 07:00,1.29E+18,"RT @MensDayOutIndia: #SonuPunjaban forcefully put chilli in girl's breast

""A person, irrespective of gender, who does such horrific &amp; terr…","RT #SonuPunjaban forcefully put chilli in girl's breast ""A person, irrespective of gender, who does such horrific &amp; terr…",,
409,24-07-2020 06:59,1.29E+18,"RT @Ballstocancer: It's #FumbleFriday guys and girls! The day of the week to check your Balls, Boobs and Moobs! Get em out get em check and…","RT It's #FumbleFriday guys and girls! The day of the week to check your Balls, Boobs and Moobs! Get em out get em check and…",,
410,24-07-2020 06:59,1.29E+18,RT @jansportnyc: Y’all! Breast plate! Tittie bib! https://t.co/briQZcYhsH,RT Y’all! Breast plate! Tittie bib! https://t.co/briQZcYhsH,,
411,24-07-2020 06:58,1.29E+18,"cut love me
cut love me into your breast",cut love me cut love me into your breast,,
412,24-07-2020 06:58,1.29E+18,RT @Alabi__: Big breast everywhere 😀😀,RT Big breast everywhere 😀😀,,
413,24-07-2020 06:57,1.29E+18,Who has breast milk I can borrow😌,Who has breast milk I can borrow😌,,
414,24-07-2020 06:57,1.29E+18,"So Delilah had to shave Sampson's rasta before he lost his strength..

Baby girl I won't stress you. Just let suck… https://t.co/bt4xKzEUnQ",So Delilah had to shave Sampson's rasta before he lost his strength.. Baby girl I won't stress you. Just let suck… https://t.co/bt4xKzEUnQ,,
415,24-07-2020 06:56,1.29E+18,"RT @iamdammylex: Big Yanch and Big breast dey Lagos so as Goodluck and oriburuku full Lagos.

Choose your choice",RT Big Yanch and Big breast dey Lagos so as Goodluck and oriburuku full Lagos. Choose your choice,,
416,24-07-2020 06:55,1.29E+18,RT @jansportnyc: Y’all! Breast plate! Tittie bib! https://t.co/briQZcYhsH,RT Y’all! Breast plate! Tittie bib! https://t.co/briQZcYhsH,,
417,24-07-2020 06:54,1.29E+18,RT @jansportnyc: Y’all! Breast plate! Tittie bib! https://t.co/briQZcYhsH,RT Y’all! Breast plate! Tittie bib! https://t.co/briQZcYhsH,,
418,24-07-2020 06:54,1.29E+18,"@PaschalMaverick @teebouiie No mind am, all his head is breast bum bum n nails","No mind am, all his head is breast bum bum n nails",,
419,24-07-2020 06:53,1.29E+18,@SenTomCotton why can’t we learn that our sons was forced to rape and impragnate their own mothers and sisters. Tha… https://t.co/MsD9ptWvjW,why can’t we learn that our sons was forced to rape and impragnate their own mothers and sisters. Tha… https://t.co/MsD9ptWvjW,,
420,24-07-2020 06:50,1.29E+18,"I ain’t wanna give you a baby just yet, so I backed out and nutted on your breast 😜🔊","I ain’t wanna give you a baby just yet, so I backed out and nutted on your breast 😜🔊",,
421,24-07-2020 06:49,1.29E+18,"RT @tobiogunlesi: #myNPFencounter #latepost 1/1
In this video, I was going to give N5k to the 👮 officer in the video. His boys followed me…","RT #myNPFencounter #latepost 1/1 In this video, I was going to give N5k to the 👮 officer in the video. His boys followed me…",,
422,24-07-2020 06:48,1.29E+18,RT @JiggyMagnum: Yes it’s the hot legs for you .;... It’s soft round breast for me ..,RT Yes it’s the hot legs for you .;... It’s soft round breast for me ..,,
423,24-07-2020 06:48,1.29E+18,cunnilingus breast sucking is paula poundstone gay sexy tamil nude aunty,cunnilingus breast sucking is paula poundstone gay sexy tamil nude aunty,,
424,24-07-2020 06:48,1.29E+18,"RT @Ballstocancer: It's #FumbleFriday guys and girls! The day of the week to check your Balls, Boobs and Moobs! Get em out get em check and…","RT It's #FumbleFriday guys and girls! The day of the week to check your Balls, Boobs and Moobs! Get em out get em check and…",,
425,24-07-2020 06:47,1.29E+18,"RT @nathanielsdiary: I just want to live life and suck breast, is that too much to ask?😩","RT I just want to live life and suck breast, is that too much to ask?😩",,
426,24-07-2020 06:46,1.29E+18,pussy pink breast cancer,pussy pink breast cancer,,
427,24-07-2020 06:46,1.29E+18,"RT @SpiceGemini: Your white privilege does not allow you to see my oppression
Your male privilege cannot see past my breast and buttocks
Yo…",RT Your white privilege does not allow you to see my oppression Your male privilege cannot see past my breast and buttocks Yo…,,
428,24-07-2020 06:45,1.29E+18,"Dear dead skins, if you are going to live on my breast, I need to see some rent.","Dear dead skins, if you are going to live on my breast, I need to see some rent.",,
429,24-07-2020 06:45,1.29E+18,An American baby sucks in freedom with the milk of the breast on which he hangs.,An American baby sucks in freedom with the milk of the breast on which he hangs.,,
430,24-07-2020 06:44,1.29E+18,RT @ewurabe82: #bbnaija OZo was dreaming he was sucking Dora Breast 😆😆😆😆😆 https://t.co/2HuU6tPzBp,RT #bbnaija OZo was dreaming he was sucking Dora Breast 😆😆😆😆😆 https://t.co/2HuU6tPzBp,,
431,24-07-2020 06:43,1.29E+18,RT @jansportnyc: Y’all! Breast plate! Tittie bib! https://t.co/briQZcYhsH,RT Y’all! Breast plate! Tittie bib! https://t.co/briQZcYhsH,,
432,24-07-2020 06:43,1.29E+18,"@DatHildaAss *gropes both your large breast with my paws* 
Woah, they feel great as much as they look great","*gropes both your large breast with my paws* Woah, they feel great as much as they look great",,
433,24-07-2020 06:41,1.29E+18,RT @tynaets: This #Ka3na also get breast and yansh ooo omo!!! The babe set am a huge fan https://t.co/hoH4YJfl3f,RT This #Ka3na also get breast and yansh ooo omo!!! The babe set am a huge fan https://t.co/hoH4YJfl3f,,
434,24-07-2020 05:34,1.29E+18,@dytamic Is that a buttface???,Is that a buttface???,,
435,24-07-2020 05:04,1.29E+18,#TraitorTrump #WorstPresidentEver IS CALLING OFF CONVENTION BECAUSE ORANGE BUTTFACE SCARED HE WON'T HAVE TURNOUT… https://t.co/a7I8OmBRcg,#TraitorTrump #WorstPresidentEver IS CALLING OFF CONVENTION BECAUSE ORANGE BUTTFACE SCARED HE WON'T HAVE TURNOUT… https://t.co/a7I8OmBRcg,,
436,24-07-2020 05:00,1.29E+18,The amount of SHAME I’m feeling after some buttface hacked into my account and sent everyone I know some random link about Glasses 🙃🙃,The amount of SHAME I’m feeling after some buttface hacked into my account and sent everyone I know some random link about Glasses 🙃🙃,,
437,24-07-2020 04:56,1.29E+18,@ayomhater123 @lubayyyy buttface,buttface,,
438,24-07-2020 03:25,1.29E+18,Ok I killed Great Booty Buttface,Ok I killed Great Booty Buttface,,
439,24-07-2020 02:52,1.29E+18,"RT @AsiaChloeBrown: If folks knew what USPS has been put thru, you'd be shocked that they're still standing. Billionaires have been trying…","RT If folks knew what USPS has been put thru, you'd be shocked that they're still standing. Billionaires have been trying…",,
440,24-07-2020 02:44,1.29E+18,This is really  bullshit. President Trump would fuck up Pete Buttcheck and Joe buttface  at the same time!,This is really bullshit. President Trump would fuck up Pete Buttcheck and Joe buttface at the same time!,,
441,24-07-2020 02:16,1.29E+18,RT @NLG_Portland: 🚨 ALERT! 🚨 We are rolling out a new phone number for jail support and non-jail support TONIGHT! The 971-247-1072 number i…,RT 🚨 ALERT! 🚨 We are rolling out a new phone number for jail support and non-jail support TONIGHT! The 971-247-1072 number i…,,
442,24-07-2020 00:56,1.29E+18,"""people shouldn't be getting 600 for sitting there"" hey william bradford shut up you try hard buttface","""people shouldn't be getting 600 for sitting there"" hey william bradford shut up you try hard buttface",,
443,24-07-2020 00:21,1.29E+18,that fact that by default she calls me bb so she has to correct her self to buttface when i call her loser I CANT S… https://t.co/pPes5tQRZi,that fact that by default she calls me bb so she has to correct her self to buttface when i call her loser I CANT S… https://t.co/pPes5tQRZi,,
444,24-07-2020 00:14,1.29E+18,Great Shinobi Owl... more like... great booty buttface!!!,Great Shinobi Owl... more like... great booty buttface!!!,,
445,24-07-2020 00:09,1.29E+18,RT @BIkMamba: Just found out my coworker is a antivaxxer.. we’re microbiologists https://t.co/bwIiSieLYE,RT Just found out my coworker is a antivaxxer.. we’re microbiologists https://t.co/bwIiSieLYE,,
446,23-07-2020 23:44,1.29E+18,@Chromo_Rocky is a freeaking poophead buttface stinky brain,is a freeaking poophead buttface stinky brain,,
447,23-07-2020 23:22,1.29E+18,@Iuvsren ou em gee. No buttface https://t.co/8n4XWQRE8Q,ou em gee. No buttface https://t.co/8n4XWQRE8Q,,
448,23-07-2020 23:02,1.29E+18,@jjksbby ur so beautiful u buttface,ur so beautiful u buttface,,
449,23-07-2020 20:24,1.29E+18,RT @CrankGameplays: CrankGameplays more like buttface amirite???? HAHAHAH!,RT CrankGameplays more like buttface amirite???? HAHAHAH!,,
450,23-07-2020 18:45,1.29E+18,"RT @mseric21: #NineYearOldMeWould have probably tweeted a few that my 8 year old neighbor, Derek, is a dumb buttface who smells like a butt…","RT #NineYearOldMeWould have probably tweeted a few that my 8 year old neighbor, Derek, is a dumb buttface who smells like a butt…",,
451,23-07-2020 18:36,1.29E+18,@urgirlblair @MariaDeCotis Oooh that might someday be an option @social_buttface,Oooh that might someday be an option,,
452,23-07-2020 18:22,1.29E+18,youtube was being an absolute buttface so i had to reupload this from yesterday https://t.co/x85Rma8uq2,youtube was being an absolute buttface so i had to reupload this from yesterday https://t.co/x85Rma8uq2,,
453,23-07-2020 18:21,1.29E+18,tma liveshow AND kraken AND someone asked me to write “buttface” on a cake AND i’m makinh creme brulee tonight??? Good Day,tma liveshow AND kraken AND someone asked me to write “buttface” on a cake AND i’m makinh creme brulee tonight??? Good Day,,
454,23-07-2020 18:14,1.29E+18,Ben Buttface that yt boy is TRASH! Speaking On Megan. WHY IS HE IN THE CULTURE,Ben Buttface that yt boy is TRASH! Speaking On Megan. WHY IS HE IN THE CULTURE,,
455,23-07-2020 18:07,1.29E+18,"Here come the Hotstepper
I'm a lyrical moron
Stupid dumb buttface
Still like it like thaaaat",Here come the Hotstepper I'm a lyrical moron Stupid dumb buttface Still like it like thaaaat,,
456,23-07-2020 17:54,1.29E+18,MORE CORRUPTION FROM BUTTFACE https://t.co/r0jWLWqwaH,MORE CORRUPTION FROM BUTTFACE https://t.co/r0jWLWqwaH,,
457,23-07-2020 17:37,1.29E+18,"RT @mseric21: #NineYearOldMeWould have probably tweeted a few that my 8 year old neighbor, Derek, is a dumb buttface who smells like a butt…","RT #NineYearOldMeWould have probably tweeted a few that my 8 year old neighbor, Derek, is a dumb buttface who smells like a butt…",,
458,23-07-2020 17:11,1.29E+18,"@diablusbrutus @NHLdotcom Bro as long as Buttface is commissioner, Canada won’t get the Nords back , sadly","Bro as long as Buttface is commissioner, Canada won’t get the Nords back , sadly",,
459,23-07-2020 17:11,1.29E+18,hey buttface look @kurtisconner https://t.co/5XlAnTKfxL,hey buttface look https://t.co/5XlAnTKfxL,,
460,23-07-2020 17:10,1.29E+18,"RT @mseric21: #NineYearOldMeWould have probably tweeted a few that my 8 year old neighbor, Derek, is a dumb buttface who smells like a butt…","RT #NineYearOldMeWould have probably tweeted a few that my 8 year old neighbor, Derek, is a dumb buttface who smells like a butt…",,
461,23-07-2020 17:03,1.29E+18,"RT @mseric21: #NineYearOldMeWould have probably tweeted a few that my 8 year old neighbor, Derek, is a dumb buttface who smells like a butt…","RT #NineYearOldMeWould have probably tweeted a few that my 8 year old neighbor, Derek, is a dumb buttface who smells like a butt…",,
462,23-07-2020 16:54,1.29E+18,"RT @mseric21: #NineYearOldMeWould have probably tweeted a few that my 8 year old neighbor, Derek, is a dumb buttface who smells like a butt…","RT #NineYearOldMeWould have probably tweeted a few that my 8 year old neighbor, Derek, is a dumb buttface who smells like a butt…",,
463,23-07-2020 16:53,1.29E+18,"RT @mseric21: #NineYearOldMeWould have probably tweeted a few that my 8 year old neighbor, Derek, is a dumb buttface who smells like a butt…","RT #NineYearOldMeWould have probably tweeted a few that my 8 year old neighbor, Derek, is a dumb buttface who smells like a butt…",,
464,23-07-2020 16:53,1.29E+18,"Snom? More like, buttface.","Snom? More like, buttface.",,
465,23-07-2020 16:50,1.29E+18,"RT @mseric21: #NineYearOldMeWould have probably tweeted a few that my 8 year old neighbor, Derek, is a dumb buttface who smells like a butt…","RT #NineYearOldMeWould have probably tweeted a few that my 8 year old neighbor, Derek, is a dumb buttface who smells like a butt…",,
466,23-07-2020 16:48,1.29E+18,"RT @mseric21: #NineYearOldMeWould have probably tweeted a few that my 8 year old neighbor, Derek, is a dumb buttface who smells like a butt…","RT #NineYearOldMeWould have probably tweeted a few that my 8 year old neighbor, Derek, is a dumb buttface who smells like a butt…",,
467,23-07-2020 16:44,1.29E+18,"RT @mseric21: #NineYearOldMeWould have probably tweeted a few that my 8 year old neighbor, Derek, is a dumb buttface who smells like a butt…","RT #NineYearOldMeWould have probably tweeted a few that my 8 year old neighbor, Derek, is a dumb buttface who smells like a butt…",,
468,23-07-2020 16:43,1.29E+18,"RT @mseric21: #NineYearOldMeWould have probably tweeted a few that my 8 year old neighbor, Derek, is a dumb buttface who smells like a butt…","RT #NineYearOldMeWould have probably tweeted a few that my 8 year old neighbor, Derek, is a dumb buttface who smells like a butt…",,
469,23-07-2020 16:42,1.29E+18,"#NineYearOldMeWould have probably tweeted a few that my 8 year old neighbor, Derek, is a dumb buttface who smells l… https://t.co/mHbkesg2z8","#NineYearOldMeWould have probably tweeted a few that my 8 year old neighbor, Derek, is a dumb buttface who smells l… https://t.co/mHbkesg2z8",,
470,23-07-2020 16:41,1.29E+18,@Mcodywiley Oh wait they replied to themself so I SEE YOU! YOU BUTTFACE!,Oh wait they replied to themself so I SEE YOU! YOU BUTTFACE!,,
471,23-07-2020 16:09,1.29E+18,@reginaldedward3 Let’s hope not. I’d like for him to live long enough to bring buttface down,Let’s hope not. I’d like for him to live long enough to bring buttface down,,
472,23-07-2020 15:35,1.29E+18,@BuckSexton @realDonaldTrump Yes mayor de blasio! Or buttface! An  opportunist to the max! And a worthless human be… https://t.co/GVoCVt3gWY,Yes mayor de blasio! Or buttface! An opportunist to the max! And a worthless human be… https://t.co/GVoCVt3gWY,,
473,21-07-2020 17:59,1.29E+18,@corkymcgee @Kenneth91792161 @bigbettyblack45 Hilary Clitface is a trans gendered man.,Hilary Clitface is a trans gendered man.,,
474,21-07-2020 10:09,1.29E+18,@QBlueSkyQ @momof2cutetees I remember when this happened and the reaction I had when I found this out from RESEARCH… https://t.co/4684Px2vnF,I remember when this happened and the reaction I had when I found this out from RESEARCH… https://t.co/4684Px2vnF,,
